,prod_id,is_ebook,prod_name,prod_base_price,disc_rate,disc_price,sale_price,total_sales,table_of_content,smry,pblcr,pblcr_review,image_id,isbn,pblsh_date,total_pages,total_books,trlr,ord_ab_stus_code,dawn_deli_chk,star_avg,cate_code,reg_date,reg_id,up_date,up_id,author_info_id,ord_chk_code,code_type
236,prod237,N,해커스 토익 RC 리딩(Reading) 토익 기본서,18800,10,1880,16920,91495,해커스 토익 RC 리딩(Reading) 토익 기본서 목차입니다.,1. 토익 시험 최신기출경향 완벽 분석 및 반영 2. '토익 READING 최신 출제 경향 한눈에 보기' 제공 3. 한 권으로 기본부터 실전까지 토익 RC 완벽 대비 4. 해커스 스타강사의 무료 실전 문제 해설강의 제공 5. 진단고사로 실력 점검하고 자신에게 맞는 수준별 학습플랜 선택,해커스어학연구소,해커스 토익 RC 리딩(Reading) 토익 기본서 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788965423348.jpg,9788965423348,2022-01-10,515,1,윤번역,,Y,,010303,now(),admin,now(),admin,AUTH43,AVBL,202
237,prod238,Y,흔한남매 오해요,13500,10,1350,12150,77842,흔한남매 오해요 목차입니다.,"《흔한남매 오해요》는 인기 크리에이터 흔한남매의 중독성 강한 개그 콘텐츠 ‘오해요’를 초단편 콩트 만화로 풀어 낸 책입니다. 동음이의어의 뜻을 서로 잘못 이해하거나, 익살스러운 말장난 때문에 생긴 재미난 ‘오해’와 관련된 상황들을 기발한 위트와 유머로 버무려 냈지요. 만화 속에는 ‘외국인 으뜸이’, ‘할머니 에이미’, ‘래퍼 으뜸이’, ‘의사 에이미’ 등 흔한남매 부캐들이 와글와글 등장하며, 각 에피소드는 초단편 2쪽 만화로 구성되어 있습니다. 또한 정답을 도무지 쉽게 예측할 수 없는 ‘오해요 퀴즈’와 흔한남매 사진으로 꾸민 ‘실사 만화’도 중간중간 수록되어 있습니다. 《흔한남매 오해요》는 그 어디서도 만날 수 없던 짧고 강력한 웃음을 어린이들에게 안겨 줄 것입니다. 이 책을 읽으며 키득키득 웃다 보면 머릿속을 가득 채운 스트레스가 어느새 멀리 날아가 버릴 거예요. 그럼 지금부터 흔한남매가 펼치는 짧고 강렬한 웃음 속으로 출발해 봅시다! 유튜브 231만 구독 돌파! 인기 크리에이터 흔한남매 ‘흔한남매’는 유튜브 구독자 수가 231만 명, 누적 조회 수가 23억 회를 넘어서는 인기 크리에이터로, 흔한컴퍼니에 소속되어 있습니다. 상황극 콩트 등을 통해 어린이들에게 큰 사랑을 받고 있으며, 주로 남매 사이에서 일어날 수 있는 현실적인 에피소드를 코믹하게 그려 내어 웃음과 공감을 이끌어 내고 있습니다.",미래엔아이세움,흔한남매 오해요 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791168410930.jpg,9791168410930,2022-03-03,892,2,한번역,,Y,,010103,now(),admin,now(),admin,AUTH41,OSKT,202
238,prod239,Y,세븐 테크,18000,10,1800,16200,70067,세븐 테크 목차입니다.,"2020년의 코로나 팬데믹은 인공지능(AI)과 메타버스로 대표되는 3차 테크 사이클을 가속화했다. 이번 사이클은 스마트폰처럼 한두 가지 기술의 발전으로만 이루어진 것이 아니라 여러 기술들이 얽히고설키면서 우리의 실생활을 송두리째 바꿀 거라는 점에서 진정한 ‘혁명’이라 할 만하다. 그러나 많은 혁명들이 그렇듯 대부분의 사람들은 그 물결이 세상을 휩쓸고 난 뒤에야 그것이 혁명이었음을 깨닫고 만다. 2007년 우리가 스마트폰을 신기해할 때 누군가는 모바일 메신저를 만들어 유니콘 기업을 탄생시켰고, 유튜브의 초창기에 자기 일상을 찍어 수백만 구독자를 확보한 사람들이 있었다. 다가오는 기회를 알아채고 부를 움켜쥐는 이런 사람들은 무엇이 달랐을까? 그들이 기술을 아주 자세히 알아서 그랬던 것이 아니다. 새로운 기술이 세상을 바꾸는 흐름을 보고 그 위에 올라탄 것, 기술이 무너뜨릴 곳을 피하고 새로운 기회의 틈새를 발견하는 것, 그것이 새 시대의 진짜 능력이고 교양이다. 코로나 팬데믹이 불붙인 2022년 테크 혁명의 판에 올라타기 위해 ‘일곱 가지이자 하나인 기술’, 세븐 테크를 이해해야 하는 이유다. 이 책 《세븐 테크》는 대한민국 자기계발 멘토이자 디지털 리부트의 산증인인 김미경 대표가 이 급박한 테크 혁명의 전체 지도를 그리기 위해 기획한 프로젝트다. IT 역사의 최고 전문가인 정지훈 교수를 필두로, 《포노 사피엔스》로 스마트폰 신인류를 해명한 최재붕 교수, 메타버스 최고 권위자 김상균 교수, 국내 로봇공학의 일인자 한재권 교수, AI에 대한 오해를 걷어내고 미래로 안내하는 이경전 교수, 비트코인 너머 블록체인의 가능성을 설파하는 김승주 교수, 이제 현실로 다가온 VR/AR의 힘을 보여주는 김세규 대표, 테크 혁명의 기초인 클라우드 컴퓨팅 전도사 이한주 대표 등 국내 최정상의 전문가들과 함께 세븐 테크란 무엇이며 왜 중요한지를 친절하게 안내한다. 그간 지나치게 현학적인 정보 나열에 그쳤던 테크 트렌드 책들과는 달리, 《세븐 테크》는 독자의 눈높이에서 굵직한 질문들을 던짐으로써 진짜 핵심이 되는 통찰들만을 골라 담으며, 또한 이 7가지 테크 혁명들이 어떻게 연결되어 우리의 삶을 바꿀지 생생하게 그릴 수 있게 해준다. 기술에 대한 지식과 통찰이 일자리와 자산뿐 아니라 우리의 꿈과 미래까지 연결되는 세상, 《세븐 테크》는 테크 혁명의 파도 앞에 다시 선 우리에게 진정한 변화를 선사하고자 한다.",웅진지식하우스,세븐 테크 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788901255712.jpg,9788901255712,2022-02-10,815,1,박번역,,N,,020301,now(),admin,now(),admin,AUTH26,AVBL,202
239,prod240,N,윤석열 X파일,16000,10,1600,14400,94125,윤석열 X파일 목차입니다.,"이 책은 20대 대통령에 출마한 윤석열 후보자를 집중적으로 검증하는 책이다. 윤석열 ‘본’인, ‘부’인 김건희, ‘장’모 최은순까지 이른바 ‘본부장 리스크’를 다룬 책인데 주로 그들 가족의 현재의 모습이 만들어지기까지 비리의혹과 도덕적 일탈에 대한 내용으로 구성되어 있다. 이 책을 집필하고 출간한 열린공감TV는 유튜브 플랫폼 기반의 탐사전문 매체로 20대 대선 정국에서 매우 의미있는 보도를 많이 하고 있다. 특히 윤석열 후보와 그의 가족들에 대한 집중적인 탐사 보도로 시민들과 독자들의 뜨거운 호응을 얻고 있다. 윤석열, 그는 대한민국 제20대 대통령에 도전하는 강력한 야권 주자이다. 그가 이 나라의 대통령이 되면 어떤 일들이 벌어질지 열린공감TV에서는 취재와 보도를 하면서 충분히 상상이 되기 시작했다. 이명박, 박근혜 정부를 뛰어넘는 완벽한 검찰공화국이 될 것이며 자본권력, 언론권력, 정치권력 등 기득권들과 동맹 카르텔을 형성하여 서로를 보호하고 감싸 주며 자신들에게 걸림돌이 되는 사람들을 단죄하는 불공정의 화신이 될 것이라는 판단이 들기 시작했다. 현재 윤석열 후보자를 둘러싸고 있는 국민의힘 선대위의 면면을 살펴보면 대다수가 검사 출신이다. 그래서 〈열린공감TV〉는 《윤석열 X파일》이란 제목으로 그동안 취재해 온 노트를 정리했다. 원래는 ‘윤짜장쎨뎐’이라는 프로그램의 방송용 대본으로 사용했던 취재의 조각들이었다. 목차를 만들고 연도별 사건 중심으로 제목과 내용을 담아 하나씩 정리해서 나온 것이 이 책이다. 2021년 6월 한달 동안 주요 뉴스를 장식했던 ‘윤석열 X파일’이라는 정체불명의 괴문서와 이 책은 관련이 없다. 그런데 이 책이 나오게 된 계기는 당시의 엑스파일과 관련은 있다고 할 수 있다. 당시 언론들은 ‘윤석열 X파일’을 제작 및 배포한 곳이 열린공감TV라고 지목했고 심지어 이재명 캠프로부터 “지원을 받는다”는 루머도 생산했기 때문이다. 불필요한 오해를 받게 된 김에 진정한 윤석열 후보자의 검증을 위한 《윤석열 X파일》을 출간하게 되었다는 것이 이 책이 나오게 된 배경이라고 할 수 있겠다. 이 책에는 윤석열 후보자와 그의 가족들의 비리 의혹들이 열린공감TV에서 오랜 시간 취재해 온 정확한 사실관계에 의해 정리가 되어 있고 이는 정치인 윤석열을 평가하는 데 충분하게 도움이 될 것이다.",열린공감TV,윤석열 X파일 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791197747618.jpg,9791197747618,2022-02-04,533,1,박번역,,N,,010104,now(),admin,now(),admin,AUTH11,AVBL,202
240,prod241,N,백광,14500,10,1450,13050,11934,백광 목차입니다.,"독자와 평단은 물론 동료 작가들로부터 명실공히 천재 작가로 평가받는 렌조 미키히코. 그는 발표하는 작품마다 치밀한 서술 트릭과 허를 찌르는 반전으로 장르적 재미를 충족시키면서도, 남녀 간의 그릇된 애정을 중심으로 한 인간 드라마를 서정미 가득한 문체로 담아내 격조 높은 문학성까지 두루 갖춘 독창적 작품 세계를 선보여 왔다. 렌조 미키히코의 작품 세계를 대표하는 소설로, 거듭하는 반전을 다룬 솜씨가 백미로 꼽히는 『백광』이 모모에서 출간되었다. 세상이 전부 녹아내릴 듯 뜨겁던 여름날. 어느 가정집 안마당에서 네 살 난 여자아이의 시체가 발견된다. 사망 추정 시간에 호텔에서 불륜을 즐긴 아이의 엄마, 아내의 불륜 사실을 폭로하려던 아이의 아빠, 치과에 예약 진료를 받으러 간 이모, 아이를 데리고 집을 지키던 할아버지, 잠깐 집에 들렀던 이모부, 황급히 집을 뛰쳐나갔던 낯선 남자까지…. 여아의 시체를 둘러싸고 평범한 일가족이 각자 감추어오던 충격적인 진실을 고백하며 서로를 살인범으로 지목한다. 한 명, 한 명이 고백할 때마다 범인이 바뀌고 사건이 뒤집히는 믿기 어려운 반전 속에서, 과연 누가 진실을 말하고 누가 거짓을 말하는 걸까? 또 여자아이를 죽인 진짜 범인은 누구일까?",모모,백광 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791191043617.jpg,9791191043617,2022-02-14,664,2,한번역,,Y,,020105,now(),admin,now(),admin,AUTH28,OSKT,202
241,prod242,Y,포켓몬스터 가라르 도감,12000,10,1200,10800,28553,포켓몬스터 가라르 도감 목차입니다.,가라르 지방의 새로운 포켓몬과 리전폼(가라르의 모습)을 한 번에 소개! 거다이맥스의 모습도 빠짐없이 등장합니다. 또한 2021년 여름 개봉 예정작 극장판 〈포켓몬스터 코코〉 정보도 최초 공개합니다.,대원키즈,포켓몬스터 가라르 도감 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791136272690.jpg,9791136272690,2021-05-20,208,1,유번역,,N,,010305,now(),admin,now(),admin,AUTH15,AVBL,202
242,prod243,Y,저주토끼,14800,10,1480,13320,18780,저주토끼 목차입니다.,"2022년 인터내셔널 부커상 1차 후보가 발표되었을 때 한국 문학계는 몹시 놀랐다. 첫 번째 이유는 사상 최초로 한국 소설이 두 편이나 노미네이트되었기 때문이었으며, 두 번째 이유는 그 두 편 중 하나가 다른 하나에 비해 국내 문학 독자들에게 많이 알려지지 않은 소설집이었기 때문이었다. 어느 기자는 ‘무명의 부커상 후보’라는 단어를 써서 작가를 소개하기도 했다(SF계에서는 ‘어째서 정보라가 무명이냐’라며 탄식을 뱉긴 했으나). 그리고 최종 후보가 발표되었다. 그 ‘무명 아닌 무명’ 작가 정보라의 소설집, 《저주토끼》가 이름을 올렸다. 부커상 심사위원회는 《저주토끼》에 대해 “마법적 사실주의, 호러, SF의 경계를 초월했다”, “현대 사회에서 가부장제와 자본주의의 매우 현실적인 공포와 잔인함을 다루기 위해 환상적이고 초현실적인 요소들을 사용한다”라고 평했다. 관습과 허식에 얽매이지 않고 오래도록 자기만의 영역을 구축해 온 정보라의 쓸쓸한 이야기, 잔혹한 유머, ‘정보라’라고 이름 붙일 수밖에 없는 장르의 정수가 《저주토끼》에 있다. 할아버지는 늘 말씀하셨다. “저주에 쓰이는 물건일수록 예쁘게 만들어야 하는 법이다.” 대를 이어 저주 용품을 만드는 집안에서 태어난 손자와 그 할아버지의 이야기. 할아버지는 오래 전 젊은 나이에 생을 마감한 친구가 있었다. 할아버지의 친구네 집안은 마을 유지인 술도가. 바른 마음으로 좋은 전통주를 제조해서 팔려고 애쓰는 할아버지 친구네 집안사람들은 그러나 세상 돌아가는 약삭빠른 이치를 깨닫지 못했다. 정부 인사와의 친분, 인물, 접대, 뇌물은 뒷전이고 좋은 술을 만드는 데 전념한 것. 그에 반해 저질 알코올에 물과 감미료를 대충 섞어 “서민들이 선호하는” 술이라고 선전하던 경쟁회사는 급기야 할아버지 친구네 집안의 술에 “공업용 알코올이 들어간다”는 흑색선전을 퍼트리고, “그 술을 마시면 눈이 멀고 불구가 된다”며 비방을 일삼았지만 호소할 방법이 없다. 결국 매출은 떨어지고 공장은 가동을 멈췄으며, 긴 소송 끝에 할아버지 친구네 집안은 몰락하고 만다. 이에 보다 못한 주인공의 할아버지가 ‘저주토끼’를 어여쁘게 만들어 손수 복수에 나서는데…. 러시아를 비롯 슬라브어 권의 명작들을 꾸준히 번역해서 소개하고, 보태어 수준 높은 호러 SF/판타지 창작으로 꾸준히 독자들의 사랑을 받아온 정보라 작가의 대표작. 동서고금을 넘나드는 배경과 인물과 사건들이 넘치는 10편의 작품이 아우르는 주제는 복수와 저주. 저자의 풍부한 상상력은 가차 없는 저주로 복수를 대신한다. 세상의 몹쓸 것들은 도무지 뉘우칠 줄 모르고, 우리의 주인공들인 피해자(혹은 등장토끼 혹은 등장로봇)에게 용서란 없다. 하지만 저자는 말한다. “원래 세상은 쓸쓸한 곳이고 모든 존재는 혼자이며 사필귀정이나 권선징악 혹은 복수는 경우에 따라 반드시 필요할지 모르지만, 그렇게 필요한 일을 완수한 뒤에도 세상은 여전히 쓸쓸하고 인간은 여전히 외롭다는 얘기를 하고 싶었다”고. 그런 사람들에게, 그렇게 고군분투하는 우리 모두에게 위안이 되고 싶었다고. 그렇게 이 책은 악착 같은 저주와 복수에 관한 이야기이자, 위로에 관한 우화들이다. “용서할 수 없는 것들은, 용서하지 말자.”",아작,저주토끼 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791166686665.jpg,9791166686665,2022-04-01,517,2,박번역,,Y,,020101,now(),admin,now(),admin,AUTH39,OSKT,202
243,prod244,Y,거의 모든 행동 표현의 영어,20000,10,2000,18000,27556,거의 모든 행동 표현의 영어 목차입니다.,"사람들이 하는 대화의 대부분은 자신들이 과거에 했고 현재에 하고 있고 미래에 할 행동들입니다. 영어라고 크게 다를까요? 영화, 미드, 영어 소설과 에세이 등에서 쏟아져 나오는 것들 역시 이런 행동 표현입니다. 그래서 영어를 잘하는 가장 빠른 지름길 중 하나가 우리가 하는 행동을 영어로 어떻게 표현하는지 정확히 아는 것입니다. 〈거의 모든 행동 표현의 영어〉는 이런 행동과 관련한 영어 표현의 거의 모든 것을 담았습니다. 여기에 장기 기억을 돕는 이미지를 더해 학습의 부담은 줄이고 재미는 끌어올렸습니다. 책을 넘겨 보는 재미가 있는 책, 어휘 표현책의 새로운 기준이 됩니다.",사람in,거의 모든 행동 표현의 영어 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788960499379.jpg,9788960499379,2022-03-10,295,3,한번역,,N,,020105,now(),admin,now(),admin,AUTH39,AVBL,202
244,prod245,N,무엇이 옳은가,19800,10,1980,17820,12502,무엇이 옳은가 목차입니다.,"왜 뻔한 '옳고 그름'의 이슈에 전 세계 지식인들이 다시 주목하는가? 페미니즘과 성 소수자, 가난과 계급, 불평등 등의 이슈는 왜 점점 뜨거워지는가? 그리고 복잡해지는가? 지금 우리 사회에서 벌어지는 모든 문제는 ‘옳고 그름’의 싸움으로 귀결된다. 서로 다른 이념과 가치, 믿음으로 갈등의 양상이 점점 다양해지고 첨예해지면서 기존의 납작한 사고로는 ‘옳고 그름’에 대한 판단조차 쉽지 않다. 그렇다면 정치적 올바름과 그에 대한 예민한 감수성이 이제 한 개인의 경쟁력인 시대에 우리는 어떻게 생각하고 판단해야 할까? 당신에게는 남들과 다르게 생각하는 당신만의 지적 근거가 있는가? ‘TED가 가장 사랑한 미래학자’로 불리며 현재 미국에서 가장 도발적인 질문을 던지는 후안 엔리케스가 세계적 화두인 ‘옳고 그름’의 문제를 꺼내 들었다. 미래 인류에 대한 다양한 이론으로 『월 스트리트 저널』과 『타임』, 『하버드 비즈니스 리뷰』 등 해외 주요 매체에서 극찬을 받았던 그는 『무엇이 옳은가』에서 대담하고 논쟁적인 대화로 우리가 당연하게 여긴 ‘옳고 그름’의 실체를 적나라하게 드러낸다. 마이클 샌델의 『정의란 무엇인가』가 정치철학자들이 남긴 정의의 개념을 환기시키고 유발 하라리의 『사피엔스』가 문명을 통해 인류의 과거를 살폈다면, 『무엇이 옳은가』는 기술의 발달과 사유의 변화를 통해 인류에게 필연적으로 다가올 미래의 지도를 펼쳐 보인다. 온갖 윤리적 딜레마들을 섭렵하며 다양한 논쟁들을 잔뜩 풀어놓은 이 지적 대화의 자리에 당신을 초대한다. 정신질환자의 범죄에서 기후재난 시대의 일회용품 사용까지, 종횡무진 섭렵하는 그 지적 여정 속에서 당신의 머리는 기분 좋게 어지러울 것이다.",세계사,무엇이 옳은가 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788933871805.jpg,9788933871805,2022-04-19,513,1,한번역,,Y,,010104,now(),admin,now(),admin,AUTH45,AVBL,202
245,prod246,Y,유럽 도시 기행 2,17500,10,1750,15750,79658,유럽 도시 기행 2 목차입니다.,"""이 책은 힘들게 마음먹은 유럽 도시를 알차고 풍성하게 여행하거나 미디어를 통해 어렴풋이 알고 있는 유럽의 도시를 제대로 알고 싶을 때, 누군가 콕콕 찍어서 알려 줬으면 하는 내용이 빼곡히 들어있다. 도시의 매력을 느낄 수 있는 핫플레이스부터, 각 도시의 건축물, 길과 광장, 박물관과 예술품 등 그 무엇을 만나도 당황하지 않을 탄탄한 배경 지식, 도시의 존재감을 만들어낸 세계사적 사건과 인물들, 유럽의 역사와 도시의 역사가 씨줄과 날줄처럼 교차하며 생긴 도시의 서사와 상흔들까지, 우리가 도시를 더 풍성하게 만끽할 수 있는 흥미진진한 이야기를 펼친다. 여기에 도시와 인간, 그리고 삶을 바라보는 작가의 지적 통찰력이 더해져 도시가 품은 가치와 맥락, 의미 있는 서사들이 우리의 현재와 어떻게 교감하는지를 보여준다."" 사람이 만든 것에는 이야기가 있다. 인간이 만든 가장 크고 아름답고 오래된 것은 아마 도시일 것이다. 도시는 역사적 사건과 인물들이 만든 생생하고, 드라마틱한 낯선 이야기가 깃들어 있다. 특히 유럽의 도시는 박물관이나 왕궁에서뿐 아니라 광장, 건물, 카페, 골목 등과 같은 일상의 공간들도 흥미로운 히스토리를 품고 있는 곳이 많다. 작가는 이러한 유럽의 도시 공간이 전하는 이야기들을 들을 수 있게, 도시의 표면 아래 숨겨진 이야기를 찾고 도시가 품고 있는 인물들의 삶을 돌아보며 오늘의 도시가 탄생하기까지 영광과 상처, 야만과 관용, 성과 속, 단절과 연결, 좌절과 성취, 삶과 죽음 등을 그만의 시선으로 마주한다. 작가가 전하는 도시 공간과 그 속에 담긴 이야기는 인간이 앞으로 나아온 성취의 과정과 그 과정에서 표출한 아름다움과 추함, 이기심과 이타심, 절망과 희망 같은 인간의 다양한 얼굴을 보여주며 현재를 비춘다. 이것은 우리 자신을 더 입체적으로 느끼게 하고 평소와는 다른 낯선 생각과 감정을 불러일으키며 자신과 마주하게 한다. 아마도 이것이 멀지만 낯선 거리를 걷고 또 걸으며 유럽의 도시를 여행하는 이유가 아닐까.",생각의길,유럽 도시 기행 2 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788965137702.jpg,9788965137702,2022-07-09,775,2,박번역,,Y,,020203,now(),admin,now(),admin,AUTH41,AVBL,202
246,prod247,Y,이상한 과자 가게 전천당 13,12000,10,1200,10800,18468,이상한 과자 가게 전천당 13 목차입니다.,"〈이상한 과자 가게 전천당 13권〉에는 로쿠조 연구소의 계획에 따라 〈전천당〉에 가게 된 손님들이 등장한다. 연구소에 다니는 친척 아주머니로부터 동전 주머니를 받게 된 가호는 〈열대 붕어빵〉을 샀다가 평생 먹고도 남을 열대 과일을 얻는다. 하지만 먹는 순서를 틀리는 바람에 열대야까지 얻게 된다. 로쿠조 연구소에서 모니터링 요원으로 일하게 된 요지는 동전 주머니 덕에 〈전천당〉을 찾아간다. 그곳에서 잘 맞는 옷을 사 입을 수 있는 〈딱 맞아 땅콩〉을 구매한다. 그러나 땅콩의 절반을 연구소에 샘플로 주고, 절반만 먹는 바람에 난감한 일이 닥친다. 여느 날과 다름없이 행운의 동전을 가진 손님들이 전천당을 찾아온다. 열대 과일을 너무 좋아하는 아이는 〈열대 붕어빵〉을, 잘 맞는 옷을 쉽게 고르고 싶은 남자는 〈딱 맞아 땅콩〉을, 좋은 친구를 사귀고 싶은 학생은 〈베프 측정기〉를 고르는 등 간절한 소원이 담긴 물건들을 하나씩 고른다. 그런데 이게 무슨 일? 손님들이 똑같이 생긴 동전 주머니를 갖고 있다! 단순한 우연인지 누군가의 계략인지, 베니코는 점점 의심을 품게 되는데…. 과연 베니코는 비밀을 밝혀낼 것인가, 이대로 흔들릴 것인가?",길벗스쿨,이상한 과자 가게 전천당 13 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791164064281.jpg,9791164064281,2022-01-24,178,1,윤번역,,N,,010305,now(),admin,now(),admin,AUTH48,STOP,202
247,prod248,N,럭키 드로우,16000,10,1600,14400,31293,럭키 드로우 목차입니다.,"20대의 드로우앤드류가 끝이 보이지 않던 무기력을 빠져나와 30대가 되어 자신만의 일을 찾기까지 무수히 당겨온 ‘레버’들을 엮은 첫 번째 책. 우연히 발견한 인턴십 포스터를 보곤 충동적으로 미국 LA에 날아가 디자인 일을 시작한 이후부터 다시 한국에 돌아와 거액의 연봉을 거절하고 상위 1% 밀레니얼 프리워커로 거듭나기까지의 모든 이야기를 담았다. 동영상 10만을 모은 '마이 세이프 스페이스(My Safe Space)'의 콘텐츠 기획력과 32살의 나이에 매달 직장인 연봉에 버금가는 ‘패시브 인컴’이 들어오는 파이프라인 시스템을 구축한 노하우를 최초로 공개한다. 아직 ‘나만의 길’을 찾지 못해 일과 삶 사이에서 방황하는 사람이라면, 이 시대 가장 주목받는 밀레니얼 프리워커가 지난 6년간 수많은 시행착오를 겪으며 경제적·시간적·정신적 자유를 얻게 된 과정을 통해, ‘좋아하는 일만으로도 충분히 행복하게 성장할 수 있다’는 사실을 확인할 수 있을 것이다.",다산북스,럭키 드로우 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791130679822.jpg,9791130679822,2022-01-25,671,2,한번역,,Y,,010305,now(),admin,now(),admin,AUTH48,OSKT,202
248,prod249,N,보도 섀퍼의 이기는 습관,17000,10,1700,15300,2257,보도 섀퍼의 이기는 습관 목차입니다.,"보도 섀퍼는 자타가 공인하는 세계 최고의 동기부여 전문가이자 멘탈 코치다. 《돈》 《열두 살에 부자가 된 키라》 《멘탈의 연금술》 등 지금껏 그가 출간한 책들은 30개 이상의 언어로 번역, 밀리언셀러가 되었다. 현재 지구상에서 가장 바쁜 강연가이자 작가인 그의 주변은 늘 슈퍼 리치, 글로벌 CEO, 유명 셀럽들로 북적인다. 동시에 남다른 성공을 꿈꾸는 젊은이들이 그에게서 조언과 영감을 얻고자 문전성시를 이룬다. 보도 섀퍼는 생각했다. 남다른 성공을 거둔 인물들과 남다른 성공을 꿈꾸는 청년들 사이를 연결하는 책을 쓰겠다고. 이것이 곧 이 책 《보도 섀퍼의 이기는 습관》의 탄생 배경이다. 보도 섀퍼는 이 책에서 최악의 조건을 딛고 일어나 드라마틱한 성공을 거둔 사람들의 지혜와 비결을 들려준다. 평범한 삶을 뛰어넘어 최후의 승자로 우뚝 선 사람들의 일거수일투족을 낱낱이 소개한다. 그가 이 책에서 ‘위너(winner)’라고 불렀던 그들은 어떻게 이런 성취가 가능했을까? 무엇보다 그들은 변화를 주저하지 않았다. 현실에 안주하지 않고 새로운 삶으로 나아가는 것을 두려워하지 않았기에 위너들은 남다른 인생의 터닝포인트를 만들어낸 것이다. 아울러 위너들은 세상과 타인이 규정해놓은 삶의 규범들을 거부할 줄 알았다. 이를 통해 언제나 삶의 최전위에 자기 자신을 놓을 줄 알았다. 보도 섀퍼는 말한다. “절대로, 절대로, 절대로 포기하지 마라. 포기만 하지 않으면 기어이 답을 찾게 될 것이다. 위너는 재능과 실력이 뛰어난 천재가 아니다. 위너는 포기를 모르는 바보다.”",토네이도,보도 섀퍼의 이기는 습관 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791158512378.jpg,9791158512378,2022-03-18,434,2,오번역,,Y,,010105,now(),admin,now(),admin,AUTH14,OSKT,202
249,prod250,Y,햇빛은 찬란하고 인생은 귀하니까요: 밀라논나 이야기,14800,10,1480,13320,83930,햇빛은 찬란하고 인생은 귀하니까요: 밀라논나 이야기 목차입니다.,"1952년생 멋쟁이 할머니, 한국인 최초 밀라노 패션 유학생, 서울 아시안게임 개ㆍ폐회식 의상 디자이너, 이탈리아 정부 명예기사 작위 수여자, 구독자 수 100만 명을 향해가는 유튜버, 밀라논나 장명숙(이하 밀라논나)을 지칭하는 수식어를 한 단어로 압축한다면, 우리가 꿈꾸는 좋은 ‘어른’이다. 포용력을 갖춘 어른, 무해한 영감을 주는 어른, 성공보다 성장을 권유하는 어른, 우리가 닮고 싶은 그런 어른 말이다. 《햇빛은 찬란하고 인생은 귀하니까요》는 완고한 고집보다 유연한 소신을 가진 밀라논나의 인생 내공을 담은 에세이다. “하나뿐인 나에게 예의를 갖”추면서 “이해하고 안아주는 사람이” 되기까지의 과정이 고스란히 담겨 있고, 평생 쌓인 경험과 지혜가 오롯이 스며 있다. 세월의 흐름에 따라 자연스레 습득한 봉사와 검약의 생활 철학과 지속가능한 삶을 위한 조언을 전하고, 유튜브에서 못다 한 속 깊은 이야기도 풀어놓아 진짜 멋이 무엇인지 생각하게 한다. ‘밀며든다.’ ‘밀라논나에게 스며든다’라는 의미로 사람들이 그에게 붙여준 말이다. 왜 많은 사람이 이토록 밀라논나의 라이프스타일에 열광하며 그의 이야기를 듣고 싶어 할까? ‘어떻게 나다운 인생을 살 것인가’ ‘어떻게 품위를 지킬 것인가’ ‘어떻게 이 사회에 보탬이 될 것인가’에 대한 현실적인 답이 이 책 곳곳에 녹아 있다. 내장지방보다 내공이 탄탄히 쌓인 어른이 되어가길 바라는 젊은이들, 인생의 후반전을 경쾌하게 보내고 싶은 중장년들, 오늘도 고군분투하며 괜찮은 내일을 소망하는 모든 이에게 밀라논나는 위안과 희망의 언어를 전한다.",김영사,햇빛은 찬란하고 인생은 귀하니까요: 밀라논나 이야기 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788934985051.jpg,9788934985051,2021-08-18,794,2,오번역,,Y,,020202,now(),admin,now(),admin,AUTH39,OSKT,202
